Data;Esteira 1;Esteira 7;Esteira 13;Esteira 19;Esteira 25;Esteira 31;Esteira 37;Esteira 46;Total;G1;G2;G3;G4;G5;G6;Total E1;G8;G9;G10;G11;G12;Total E7;G14;G15;G16;G17;G18;Total E13;G20;G21;G22;G23;G24;Total E19;G26;G27;G28;G29;G30;Total E25;G32;G33;G34;G35;G36;Total E31;G38;G39;G40;G41;G42;G43;G44;G45;Total E37;G47;G48;Total E46
26/03/2024 18:51;369078;386370;356332;352031;210275;168219;601598;437120;2881023;0;6930;49485;79620;87602;68485;292122;42152;79989;95959;93021;5547;316668;31106;82473;38688;74799;66023;293089;69541;73685;83281;67243;59471;353221;36661;52203;21282;28121;42868;181135;10667;59245;0;0;93294;163206;52504;60069;79876;13996;82371;17254;91072;118430;515572;146105;186688;332793
26/03/2024 19:01;377921;387198;356332;352031;210295;173650;607794;439657;2904878;0;10718;53023;79835;87910;68542;300028;41868;80260;95972;93021;5547;316668;31106;82473;38688;74799;66023;293089;69541;73685;83281;67243;59471;353221;36679;52202;21274;28127;42882;181164;11563;63498;0;0;93672;168733;57498;60617;79876;13997;82371;17254;91072;118430;521115;146095;186700;332795
26/03/2024 19:11;384543;387198;356332;352031;211994;180515;614002;439996;2926611;0;15039;55312;79936;88092;68574;306953;41868;80260;95972;93021;5547;316668;32456;82473;38688;74799;66023;294439;69541;73685;83281;67243;59471;353221;37663;52060;20508;28799;43918;182948;16124;66935;0;0;93909;176968;61972;60759;79876;13997;82371;17254;91071;118431;525731;146154;186756;332910
26/03/2024 19:21;388240;387198;356332;352031;213154;186069;617836;442731;2943591;0;16671;55847;79928;88154;68588;309188;41868;80260;95972;93021;5547;316668;32456;82473;38688;74799;66023;294439;69541;73685;83281;67243;59471;353221;38394;53545;18016;29745;45464;185164;19570;69913;0;2;94071;183556;66000;60863;79876;13997;82370;17254;91072;118431;529863;146207;186756;332963
26/03/2024 19:31;388240;387965;356332;352031;218014;192966;622331;442878;2960757;0;16671;55847;79928;88154;68588;309188;42269;80673;96018;93040;5548;317548;32456;82473;38688;74799;66023;294439;69541;73685;83281;67243;59471;353221;36828;59077;11968;34287;46970;189130;20810;72073;0;0;94156;187039;70402;60945;79876;13996;82371;17254;91072;118431;534347;146207;186756;332963
27/03/2024 07:39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 08:45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 08:55;74555;41864;29763;2008;42314;35639;234911;160774;621828;0;263;14881;40897;8;1;56050;4571;2476;0;23337;0;30384;0;11370;0;11025;8851;31246;0;0;48;26;355;429;6044;0;0;8065;1124;15233;0;0;0;0;9372;9372;0;5178;102703;0;0;0;102496;20268;230645;0;0;0
27/03/2024 09:09;86050;41864;45624;2008;42314;40462;250321;168052;676695;0;83;15795;51372;8;1;67259;4571;2476;0;23337;0;30384;0;17142;0;13169;12628;42939;0;0;48;26;355;429;6044;0;0;8065;1124;15233;0;0;0;0;15173;15173;0;2991;117868;0;0;0;105162;24332;250353;21648;76160;97808
27/03/2024 09:19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 09:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 09:39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 09:49;116078;41864;73724;4536;44432;40462;291746;205829;818671;0;231;15022;81182;8;1;96444;4571;2476;0;23337;0;30384;0;29979;0;19517;23946;73442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 09:59;122756;41864;81408;4536;44432;41679;302488;216193;855356;0;672;15236;87861;8;1;103778;4571;2476;0;23337;0;30384;0;35109;0;20579;24930;80618;0;0;0;3491;2564;6055;6044;0;0;8065;1124;15233;0;0;0;0;16126;16126;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 10:09;130947;41864;88531;4762;44432;41679;302488;224302;879005;0;3185;15718;92335;8;1;111247;4571;2476;0;23337;0;30384;0;37895;0;22395;25536;85826;684;0;0;5272;2916;8872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 10:19;137281;42007;95971;10338;44432;41679;302488;241385;915581;0;5389;15320;95814;8;1;116532;4398;2525;0;24058;0;30981;0;41526;0;24854;26130;92510;0;0;0;8795;6922;15717;6044;0;0;8065;1124;15233;0;0;0;0;16673;16673;3600;4427;152536;0;0;0;111300;34664;306527;41696;104417;146113
27/03/2024 10:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 10:39;147485;57429;110794;26133;44432;56045;302488;241632;986438;0;1859;15033;106154;8;1;123055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 10:49;152406;66830;120250;34131;44432;63742;302488;241632;1025911;0;1441;15233;111791;8;1;128474;892;1711;0;44312;0;46915;0;53404;0;31006;27319;111729;92;909;0;16951;16839;34791;6044;0;0;8065;1124;15233;0;0;0;0;38054;38054;3600;4427;152536;0;0;0;111300;34664;306527;41697;104417;146114
27/03/2024 10:59;157702;72452;124777;38627;44432;66070;302488;241632;1048180;0;2010;15200;115617;8;1;132836;1080;3897;0;46249;0;51226;0;55265;0;31989;27491;114745;506;1004;0;18094;18478;38082;6044;0;0;8065;1124;15233;0;0;0;0;38078;38078;3600;4427;152536;0;0;0;111300;34664;306527;41448;104683;146131
27/03/2024 11:09;157702;72452;124777;38627;44432;68392;305440;246825;1058647;0;2010;15200;115617;8;1;132836;1080;3897;0;46249;0;51226;0;55265;0;31989;27491;114745;506;1004;0;18094;18478;38082;6044;0;0;8065;1124;15233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 11:19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 11:29;157702;72452;124777;38628;44432;80559;322267;267870;1108687;0;2010;15200;115617;8;1;132836;1080;3897;0;46249;0;51226;0;55265;0;31989;27491;114745;506;1004;0;18094;18478;38082;6044;0;0;8065;1124;15233;0;0;0;0;56273;56273;8350;5057;168113;0;0;0;116465;40664;338649;61666;107601;169267
27/03/2024 11:39;157702;72452;124777;38628;44432;84826;328162;273551;1124530;0;2010;15200;115617;8;1;132836;1080;3897;0;46249;0;51226;0;55265;0;31989;27491;114745;506;1004;0;18094;18478;38082;6044;0;0;8065;1124;15233;0;0;0;0;61671;61671;9422;4791;173237;0;0;0;118188;43203;348841;66138;108454;174592
27/03/2024 11:49;157702;72452;124777;38628;44432;90780;334197;280011;1142979;0;2010;15200;115617;8;1;132836;1080;3897;0;46249;0;51226;0;55265;0;31989;27491;114745;506;1004;0;18094;18478;38082;6044;0;0;8065;1124;15233;0;0;0;0;66830;66830;12335;4324;179441;0;0;0;120594;45025;361719;70094;109282;179376
27/03/2024 11:59;157702;72452;124777;38628;44432;97265;342041;287297;1164594;0;2010;15200;115617;8;1;132836;1080;3897;0;46249;0;51226;0;55265;0;31989;27491;114745;575;1004;0;18094;18478;38151;6044;0;0;8065;1124;15233;0;0;0;0;71347;71347;9305;4134;188645;0;0;0;123608;47636;373328;76480;110672;187152
27/03/2024 12:09;161247;78142;130023;42790;44432;105210;347675;294740;1204259;0;623;15807;120119;8;1;136558;2974;3723;0;50065;1;56763;0;59209;0;32870;27818;119897;5;2193;0;20897;21445;44540;6044;0;0;8065;1124;15233;0;0;0;0;76414;76414;7983;4785;196529;0;0;0;125242;49622;384161;82911;112413;195324
27/03/2024 12:19;168279;84576;137821;50911;44432;112122;356830;304793;1259764;0;2904;15455;125081;8;1;143449;4027;2836;0;54546;1;61410;0;63349;0;34049;28168;125566;1065;2876;0;23056;24620;51617;6044;0;0;8065;1124;15233;0;0;0;0;79912;79912;8382;5195;204208;0;0;0;126211;52060;396056;84590;113853;198443
27/03/2024 12:29;173447;89952;143500;57167;44432;118373;365307;308730;1300908;0;3705;15887;128474;8;1;148075;3307;3435;0;57715;1;64458;0;66324;0;34821;28458;129603;1010;6478;0;23696;26963;58147;6044;0;0;8065;1124;15233;0;0;0;0;81632;81632;9058;4095;212718;0;0;0;127892;53954;407717;85194;114553;199747
27/03/2024 12:39;177222;96066;150486;63688;44432;122013;369613;309851;1333371;0;3826;13969;133430;8;1;151234;3687;1308;0;63383;1;68379;0;67594;0;37007;28794;133395;2645;9832;0;24608;28125;65210;6044;0;0;8065;1124;15233;0;0;0;0;82751;82751;8951;4080;214202;0;0;0;128255;54219;409707;85866;115153;201019
27/03/2024 12:49;181344;102407;157149;70480;44432;126011;369613;317733;1369169;0;1015;15848;137824;8;1;154696;1819;2185;0;68189;1;72194;0;67808;0;39592;29700;137100;2836;13777;844;26422;29159;73038;6044;0;0;8065;1124;15233;0;0;0;0;84370;84370;8951;4080;214202;0;0;0;128255;54219;409707;90223;115552;205775
27/03/2024 12:59;187123;109573;162886;80156;44432;127886;369613;329522;1411191;0;2195;15291;143457;8;1;160952;2353;3832;0;72563;1;78749;0;65706;0;46525;32914;145145;6219;14040;3;30925;30588;81775;6044;0;0;8065;1124;15233;0;0;0;0;85941;85941;8951;4080;214202;0;0;0;128255;54219;409707;94252;115927;210179
27/03/2024 13:09;193640;117673;172289;86246;44432;135175;369613;341404;1460472;0;2718;15304;147939;8;1;165970;3081;4431;0;75747;1;83260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 13:58;224470;145103;212513;112450;44432;171869;377758;391009;1679604;0;1735;14990;175775;8;1;192509;0;6073;7915;86355;1;100344;0;73442;0;69141;44867;187450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 14:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 15:12;281302;200791;263358;168170;78429;199908;449160;459031;2100149;0;2492;14913;217133;8;1;234547;2765;5698;42585;88141;2;139191;0;81201;9090;79563;51639;221493;19360;26364;12120;64794;48233;170871;25206;0;0;10087;1135;36428;0;34940;0;0;91433;126373;7030;23420;280258;0;0;11608;139300;61993;523609;132059;176786;308845
27/03/2024 15:22;287231;206401;269190;176718;82352;199909;460414;466055;2148270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2024 15:32;292075;213108;275758;185926;86322;202395;476712;472214;2204510;0;3331;15044;224903;8;1;243287;6817;6614;44357;88389;2;146179;0;81862;18025;79409;54138;233434;18102;33792;20233;66182;50776;189085;30802;0;0;10939;1135;42876;0;36907;0;0;91672;128579;6909;30059;302398;0;0;15972;140781;62498;558617;138928;179154;318082
27/03/2024 15:42;297075;215885;282882;196562;94030;209939;487897;475216;2259486;0;3789;14624;228882;8;1;247304;7263;6615;44482;88567;2;146929;0;82437;22217;79796;56554;241004;17759;39151;24482;67002;51108;199502;33042;0;0;11442;1135;45619;0;38203;0;0;91961;130164;7787;31236;312266;0;0;17728;141031;62652;572700;140443;179559;320002
27/03/2024 15:52;302582;217859;289564;206538;98986;216186;497025;477455;2306195;0;3017;15598;232328;8;1;250952;7458;6553;44728;88706;2;147447;0;82134;25928;79790;58443;246295;20128;41113;29759;67132;51237;209369;34742;0;0;11475;1136;47353;0;39789;0;0;92313;132102;9334;32294;316788;0;0;18547;141302;62721;580986;140650;179756;320406
27/03/2024 16:02;308799;218935;294843;215849;105134;220508;504794;477791;2346653;0;4610;15413;235454;8;1;255486;7504;6617;44886;88796;2;147805;0;82322;29217;79968;60667;252174;24161;42383;32053;67504;51725;217826;36368;0;0;11476;1136;48980;0;42726;0;0;92557;135283;11625;32545;323175;0;0;18825;141488;62816;590474;140730;179935;320665
27/03/2024 16:12;315075;219910;301774;221420;111226;224637;516453;478222;2388717;0;4091;17030;237752;8;1;258882;7464;6778;44956;88927;2;148127;0;82580;32951;80061;62157;257749;25381;43347;35248;67825;51813;223614;38686;0;0;11476;1136;51298;0;45926;0;0;92775;138701;11530;33900;331289;0;0;19056;141782;62902;600459;144625;180110;324735
27/03/2024 16:22;322502;221862;307073;226617;117535;229211;523744;483667;2432211;0;3941;18984;238869;8;1;261803;2237;12681;46777;89019;2;150716;0;82764;36720;80191;63837;263512;27678;43404;37043;68286;51912;228323;39769;0;0;11476;1137;52382;0;48501;0;0;93026;141527;13241;33644;338221;0;0;19162;141993;62970;609231;149928;180495;330423
27/03/2024 16:32;328635;227330;313156;230990;122035;239673;531857;489322;2482998;0;5524;21231;239552;8;1;266316;299;15700;51572;89106;2;156679;0;83704;37856;80274;64843;266677;28944;43594;38229;68518;51967;231252;40457;0;0;11475;1138;53070;0;51985;0;0;93421;145406;14782;34106;342506;0;0;19285;142234;63043;615956;154447;180849;335296
27/03/2024 16:44;332905;236046;318856;235957;128511;248930;538941;494768;2534914;0;5279;23495;240657;8;1;269440;543;19781;56821;89218;2;166365;0;83890;40695;80463;65242;270290;34243;43820;38617;68699;52066;237445;41502;0;0;11477;1139;54118;0;55348;0;0;93579;148927;16483;35521;346223;0;0;19400;142430;63094;623151;159257;181245;340502
27/03/2024 18:11;372416;311341;364844;298989;187297;294530;610239;516097;2955753;0;5747;43225;244991;8;1;293972;4462;56380;88652;89793;2;239289;11537;85866;55782;80925;65613;299723;38206;72814;69463;69088;52383;301954;56736;0;0;11253;9494;77483;0;80317;0;0;94834;175151;52770;62985;352824;0;0;19409;142457;63108;693553;171342;183364;354706
27/03/2024 18:21;375367;316629;372993;305118;194362;301094;614469;516156;2996188;0;5708;45484;245300;8;1;296501;5072;61156;88941;89836;2;245007;18088;85952;55819;80940;65628;306427;39892;73256;72086;69151;52406;306791;60219;0;0;10840;13796;84855;0;81414;0;0;94834;176248;55391;63042;353464;0;0;19409;142457;63109;696872;171371;183392;354763
27/03/2024 18:32;382369;325613;376482;308423;203173;308021;617538;516257;3037876;0;12359;48533;245588;8;1;306489;6718;66601;89073;89881;2;252275;19895;86016;55860;80945;65636;308352;40196;73416;74096;69285;52413;309406;62738;0;0;10282;19272;92292;0;82159;0;0;94835;176994;56492;63037;354396;0;0;19409;142457;63109;698900;171416;183413;354829
27/03/2024 18:42;394168;332796;383496;312544;212091;312634;619223;516289;3083241;0;19293;51530;245746;8;1;316578;10224;70183;89152;89908;2;259469;25814;86111;55863;80963;65644;314395;43413;73274;75846;69311;52417;314261;66264;0;0;10247;23798;100309;0;82218;0;0;94835;177053;55601;63671;355728;0;0;19409;142457;63109;699975;171416;183413;354829
27/03/2024 18:52;394168;337767;386866;313015;220254;312993;619853;516289;3101205;0;19562;51530;245746;8;1;316847;12314;72901;89192;89930;2;264339;28840;86132;55870;80968;65649;317459;43413;73274;75846;69311;52417;314261;67766;0;0;11654;27399;106819;0;82231;0;0;94835;177066;55701;63663;356008;0;0;19409;142457;63109;700347;171416;183413;354829
27/03/2024 19:02;394168;342655;388392;313015;225794;313932;620569;516289;3114814;0;19562;51530;245746;8;1;316847;15375;76083;89251;89958;2;270669;30489;86151;55867;80972;65650;319129;43413;73274;75846;69311;52417;314261;67211;0;0;11178;31654;110043;0;82231;0;0;94835;177066;55756;63526;357517;0;0;19408;142457;63110;701774;171416;183413;354829
27/03/2024 19:12;397470;350651;389557;313015;232802;313932;622581;516289;3136297;0;22274;52665;245845;8;1;320793;18260;81487;89323;89992;2;279064;31537;86151;55867;80972;65650;320177;43413;73274;75846;69311;52417;314261;68028;0;0;10770;36630;115428;0;82231;0;0;94835;177066;56479;63846;358637;0;0;19409;142457;63110;703938;171416;183413;354829
27/03/2024 19:22;405681;359797;389557;313015;238932;313932;623929;516289;3161132;0;25204;57485;245962;8;1;328660;21093;85879;89391;90015;2;286380;31537;86151;55867;80972;65650;320177;43413;73274;75846;69311;52417;314261;68970;1186;0;12487;38959;121602;0;82231;0;0;94835;177066;56489;63743;359108;0;0;19409;142457;63110;704316;171416;183413;354829
27/03/2024 19:32;413517;360844;389557;313015;245856;313932;623929;516289;3176939;0;30216;59898;246069;8;1;336192;21534;86560;89416;90016;2;287528;31537;86151;55867;80972;65650;320177;43413;73274;75846;69311;52417;314261;71415;2470;2151;11918;41387;129341;0;82231;0;0;94835;177066;56489;63743;359108;0;0;19409;142457;63110;704316;171416;183413;354829
27/03/2024 19:42;420443;362084;390982;313015;253797;313932;623929;516289;3194471;0;34533;62209;246208;8;1;342959;22065;87092;89414;90018;2;288591;33005;86154;55876;80972;65652;321659;43413;73274;75846;69311;52417;314261;71259;6931;1780;15515;41455;136940;0;82231;0;0;94835;177066;56489;63743;359108;0;0;19409;142457;63110;704316;171416;183413;354829
27/03/2024 19:52;426012;362084;397642;313015;261315;313932;623929;516289;3214218;0;38241;63716;246330;8;1;348296;22060;87097;89414;90018;2;288591;40662;86227;55854;80969;65705;329417;43413;73274;75845;69312;52417;314261;73407;6397;3410;18751;41574;143539;0;82231;0;0;94835;177066;56489;63743;359108;0;0;19409;142457;63110;704316;171416;183413;354829
27/03/2024 20:02;430169;362084;403803;313015;267621;313932;623929;516289;3230842;0;47189;55343;79983;88468;68735;339718;22060;87097;89414;90018;2;288591;46868;86288;55806;80985;65778;335725;43413;73274;75844;69313;52417;314261;73913;6444;5462;21503;41611;148933;0;82231;0;0;94835;177066;56489;63743;359108;0;0;19409;142457;63110;704316;171416;183413;354829
27/03/2024 20:12;435734;362085;411247;313015;273509;313932;623929;516289;3249740;0;47189;55343;79983;88468;68735;339718;22060;87097;89414;90018;2;288591;53982;86365;55902;81002;65787;343038;43413;73246;75872;69313;52417;314261;74321;6474;6940;24683;41623;154041;0;82231;0;0;94835;177066;56489;63743;359108;0;0;19409;142457;63110;704316;171416;183413;354829
27/03/2024 20:22;441203;362085;419526;315719;277834;313932;624437;516289;3271025;0;47189;55343;79983;88468;68735;339718;22060;87097;89414;90018;2;288591;61691;86558;55913;81011;65807;350980;45575;73476;76156;69323;52422;316952;75000;6475;7635;27421;41861;158392;0;82231;0;0;94835;177066;57044;63772;359924;0;0;19409;142457;63110;705716;171416;183413;354829
27/03/2024 20:32;448687;362085;427969;315719;282544;313932;625959;516289;3293184;0;53234;64337;246568;8;1;364148;22060;87097;89414;90018;2;288591;70208;86609;55918;81014;65828;359577;45575;73476;76156;69322;52423;316952;76154;6259;8572;30289;41919;163193;0;82231;0;0;94835;177066;57542;63855;360788;0;0;19409;142457;63110;707161;171416;183413;354829
27/03/2024 20:42;454386;362085;433658;316958;287137;313932;627420;516289;3311865;0;53234;64337;246568;8;1;364148;22060;87097;89413;90019;2;288591;74776;86659;55846;81015;65927;364223;46431;73508;76303;69329;52424;317995;75711;8184;9492;33414;42098;168899;0;82231;0;0;94835;177066;57590;63717;361934;0;0;19409;142457;63110;708217;171416;183413;354829
27/03/2024 20:52;459216;363225;437367;316958;293613;313932;628613;516289;3329213;0;53234;64337;246568;8;1;364148;22611;87665;89416;90028;2;289722;77455;86667;55863;81020;66017;367022;46431;73508;76302;69330;52424;317995;74787;11017;11273;36211;42111;175399;0;82231;0;0;94835;177066;57967;63888;362456;0;0;19409;142457;63110;709287;171416;183413;354829
27/03/2024 21:12;465103;371329;440060;320605;306694;313932;629856;516289;3363868;0;53234;64337;246568;8;1;364148;27710;90353;89460;90028;2;297553;79454;86542;55880;80982;66260;369118;52005;73762;77114;69155;52616;324652;76379;15953;16864;36468;42111;187775;0;82244;0;0;94835;177079;54735;63523;366976;0;0;19409;142457;63110;710210;171416;183413;354829
27/03/2024 21:22;467681;374207;440060;327731;313942;318765;630346;516289;3389021;0;53234;64337;246568;8;1;364148;30429;90990;89460;90028;2;300909;79454;86542;55880;80982;66260;369118;56188;73980;77632;69339;52683;329822;78392;20898;17756;36588;42111;195745;0;82301;0;0;94835;177136;53757;63100;372059;0;0;19409;142457;63110;713892;171416;183413;354829
27/03/2024 21:32;470255;378044;440060;333507;319921;324035;640105;516289;3422216;0;53234;64337;246568;8;1;364148;32985;91258;89460;90028;2;303733;79454;86542;55880;80982;66260;369118;61196;74013;78505;69339;52683;335736;76889;27406;18178;36596;42111;201180;0;82415;0;0;94835;177250;53988;63130;376938;0;0;19409;142457;63110;719032;171416;183413;354829
27/03/2024 21:42;472237;381700;440060;339089;325586;329957;649921;516289;3454839;0;53234;64337;246568;8;1;364148;37724;91360;89459;90029;2;308574;79454;86541;55881;80982;66260;369118;65664;74116;79053;69339;52683;340855;76465;35369;18654;36596;42112;209196;0;82478;0;0;94835;177313;53927;63151;381251;0;0;19409;142457;63110;723305;171416;183413;354829
27/03/2024 21:52;473417;385233;440533;344273;335165;336334;654790;516289;3486034;0;53234;64337;246568;8;1;364148;40305;91429;89459;90029;2;311224;78868;86186;57344;81030;66299;369727;70942;73939;79706;69339;52683;346609;77951;42291;18127;37427;42112;217908;0;82478;0;0;94835;177313;54224;63169;381734;0;0;19409;142457;63110;724103;171416;183413;354829
27/03/2024 22:02;474309;387285;441386;349091;343869;341474;654790;516289;3508493;0;53234;64337;246568;8;1;364148;41987;91476;89459;90029;2;312953;78282;86361;59120;80918;66574;371255;75429;73993;80145;69339;52683;351589;77954;48603;15698;41042;42116;225413;0;82478;0;0;94835;177313;54224;63169;381734;0;0;19409;142457;63110;724103;171416;183413;354829
27/03/2024 22:12;474943;389127;443607;353878;351591;345305;654790;516289;3529530;0;53234;64337;246568;8;1;364148;43614;91493;89459;90029;2;314597;78436;86169;61042;81027;66916;373590;79230;74014;80538;69339;52683;355804;78544;51360;16218;44328;42117;232567;0;82478;0;0;94836;177314;54224;63169;381734;0;0;19409;142457;63110;724103;171416;183413;354829
27/03/2024 22:22;475411;390248;445211;357078;356946;347592;654790;516289;3543565;0;53234;64337;246568;8;1;364148;44655;91493;89459;90029;2;315638;78478;86039;62117;81023;66937;374594;80965;73931;80833;69339;52683;357751;79184;52583;15802;46067;42117;235753;0;82478;0;0;94836;177314;54224;63169;381734;0;0;19409;142457;63110;724103;171416;183413;354829
27/03/2024 22:32;475411;390248;445211;357078;356946;347592;654790;516290;3543566;0;53234;64337;246568;8;1;364148;44655;91493;89459;90029;2;315638;78478;86039;62117;81023;66937;374594;80965;73931;80833;69339;52683;357751;79184;52583;15802;46067;42117;235753;0;82478;0;0;94836;177314;54224;63169;381734;0;0;19409;142457;63110;724103;171416;183413;354829
28/03/2024 07:30;13113;55954;28893;25002;62758;64328;170108;41322;461478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/03/2024 08:00;27094;63466;35391;29217;65144;73372;170108;72740;536532;0;7754;0;18116;0;0;25870;23929;0;0;38689;0;62618;0;15612;24577;0;5480;45669;22354;0;7045;0;2;29401;0;19312;0;20651;31635;71598;26737;9916;0;0;16162;52815;4813;6649;104616;0;0;0;59896;0;175974;15606;39757;55363
28/03/2024 08:10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/03/2024 08:20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/03/2024 09:18;56944;91456;47797;55311;70886;93032;170139;73632;659197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
